domain,seed,test_battery,cutoff,model,generated_RMSE,frozen_RMSE,abs_delta_RMSE,generated_MAE,frozen_MAE,abs_delta_MAE
CALCE_CS2,2024,CS2_38,150,TRAIL_Lite,0.224550825899034,0.224550825899034,0.0,0.16912377828244654,0.1691237782824465,2.7755575615628914e-17
CALCE_CS2,2024,CS2_38,250,TRAIL_Lite,0.2407109638181842,0.2407109638181842,0.0,0.19137407847084856,0.1913740784708485,5.551115123125783e-17
CALCE_CS2,2024,CS2_38,350,TRAIL_Lite,0.2571622368654131,0.2571622368654131,0.0,0.2182516598643807,0.2182516598643807,0.0
CALCE_CS2,2024,CS2_38,150,TRAIL_full,0.17270612637431318,0.1727061263743131,8.326672684688674e-17,0.12904430208999945,0.1290443020899994,5.551115123125783e-17
CALCE_CS2,2024,CS2_38,250,TRAIL_full,0.1843848808792455,0.1843848808792455,0.0,0.1450287703019759,0.1450287703019759,0.0
CALCE_CS2,2024,CS2_38,350,TRAIL_full,0.1998659110099843,0.1998659110099843,0.0,0.16898299723834492,0.1689829972383449,2.7755575615628914e-17
CALCE_CS2,3407,CS2_35,150,Local_linear_anchor,0.7211735321063102,0.7211735321063102,0.0,0.6743084660386979,0.6743084660386979,0.0
CALCE_CS2,3407,CS2_35,250,Local_linear_anchor,0.15888488467684442,0.1588848846768444,2.7755575615628914e-17,0.14506127560724613,0.1450612756072461,2.7755575615628914e-17
CALCE_CS2,3407,CS2_35,350,Local_linear_anchor,0.19971925522809114,0.1997192552280911,2.7755575615628914e-17,0.1439681138310923,0.1439681138310923,0.0
CALCE_CS2,3407,CS2_35,150,TRAIL_Lite,0.5772087275013443,0.5772087275013443,0.0,0.5472301102893421,0.5472301102893421,0.0
CALCE_CS2,3407,CS2_35,250,TRAIL_Lite,0.5483613873701058,0.5483613873701058,0.0,0.5163383872970967,0.5163383872970967,0.0
CALCE_CS2,3407,CS2_35,350,TRAIL_Lite,0.5154648642353705,0.5154648642353705,0.0,0.4828681148193022,0.4828681148193022,0.0
CALCE_CS2,3407,CS2_35,150,TRAIL_full,0.3668093598121958,0.3668093598121958,0.0,0.3234044736822501,0.3234044736822501,0.0
CALCE_CS2,3407,CS2_35,250,TRAIL_full,0.3328310029595244,0.3328310029595244,0.0,0.2924776254793496,0.2924776254793496,0.0
CALCE_CS2,3407,CS2_35,350,TRAIL_full,0.2961383828072368,0.2961383828072368,0.0,0.2652936357918053,0.2652936357918053,0.0
CALCE_CS2,3407,CS2_36,150,Local_linear_anchor,0.582115500168527,0.582115500168527,0.0,0.48296568622339775,0.4829656862233977,5.551115123125783e-17
CALCE_CS2,3407,CS2_36,250,Local_linear_anchor,0.7249845505448596,0.7249845505448596,0.0,0.6123503047562986,0.6123503047562986,0.0
CALCE_CS2,3407,CS2_36,350,Local_linear_anchor,0.06260220046481009,0.06260220046481,8.326672684688674e-17,0.035809768645870356,0.0358097686458703,5.551115123125783e-17
CALCE_CS2,3407,CS2_36,150,TRAIL_Lite,0.2997364489316471,0.2997364489316471,0.0,0.26308374810331653,0.2630837481033165,5.551115123125783e-17
CALCE_CS2,3407,CS2_36,250,TRAIL_Lite,0.2597174662264368,0.2597174662264368,0.0,0.22386048749783977,0.2238604874978397,5.551115123125783e-17
CALCE_CS2,3407,CS2_36,350,TRAIL_Lite,0.22426410904338057,0.2242641090433805,5.551115123125783e-17,0.19366564847441908,0.193665648474419,8.326672684688674e-17
CALCE_CS2,3407,CS2_36,150,TRAIL_full,0.11937752843007715,0.1193775284300771,5.551115123125783e-17,0.10677007676772508,0.106770076767725,8.326672684688674e-17
CALCE_CS2,3407,CS2_36,250,TRAIL_full,0.10508928613143337,0.1050892861314333,6.938893903907228e-17,0.09152389068263475,0.0915238906826347,5.551115123125783e-17
CALCE_CS2,3407,CS2_36,350,TRAIL_full,0.0909371320874125,0.0909371320874125,0.0,0.07774809180570956,0.0777480918057095,5.551115123125783e-17
CALCE_CS2,3407,CS2_37,150,Local_linear_anchor,0.7350665416058683,0.7350665416058683,0.0,0.6169485851899518,0.6169485851899518,0.0
CALCE_CS2,3407,CS2_37,250,Local_linear_anchor,0.055045789786175685,0.0550457897861756,8.326672684688674e-17,0.04703399529207957,0.0470339952920795,6.938893903907228e-17
CALCE_CS2,3407,CS2_37,350,Local_linear_anchor,1.7677328508995722,1.7677328508995722,0.0,1.5175562802056568,1.5175562802056568,0.0
CALCE_CS2,3407,CS2_37,150,TRAIL_Lite,0.21000111421766232,0.2100011142176623,2.7755575615628914e-17,0.1951949052604573,0.1951949052604573,0.0
CALCE_CS2,3407,CS2_37,250,TRAIL_Lite,0.203900060251649,0.203900060251649,0.0,0.1904933225941342,0.1904933225941342,0.0
CALCE_CS2,3407,CS2_37,350,TRAIL_Lite,0.18562796333378245,0.1856279633337824,5.551115123125783e-17,0.17198275772626767,0.1719827577262676,8.326672684688674e-17
CALCE_CS2,3407,CS2_37,150,TRAIL_full,0.3199147475606536,0.3199147475606536,0.0,0.26526806241759093,0.2652680624175909,5.551115123125783e-17
CALCE_CS2,3407,CS2_37,250,TRAIL_full,0.31743035646154427,0.3174303564615442,5.551115123125783e-17,0.26542335101636993,0.2654233510163699,5.551115123125783e-17
CALCE_CS2,3407,CS2_37,350,TRAIL_full,0.3133212327730899,0.3133212327730899,0.0,0.26807320551446073,0.2680732055144607,5.551115123125783e-17
CALCE_CS2,3407,CS2_38,150,Local_linear_anchor,0.06881862433888897,0.0688186243388889,6.938893903907228e-17,0.04697759616261101,0.046977596162611,1.3877787807814457e-17
CALCE_CS2,3407,CS2_38,250,Local_linear_anchor,0.10282604846764175,0.1028260484676417,4.163336342344337e-17,0.05959327312785,0.05959327312785,0.0
CALCE_CS2,3407,CS2_38,350,Local_linear_anchor,0.2635499380577565,0.2635499380577565,0.0,0.2086171027948802,0.2086171027948802,0.0
CALCE_CS2,3407,CS2_38,150,TRAIL_Lite,0.1958359639432087,0.1958359639432087,0.0,0.15349587390679367,0.1534958739067936,8.326672684688674e-17
CALCE_CS2,3407,CS2_38,250,TRAIL_Lite,0.1967104130362082,0.1967104130362082,0.0,0.15413763873993822,0.1541376387399382,2.7755575615628914e-17
CALCE_CS2,3407,CS2_38,350,TRAIL_Lite,0.20231686782933828,0.2023168678293382,8.326672684688674e-17,0.16495422038195218,0.1649542203819521,8.326672684688674e-17
CALCE_CS2,3407,CS2_38,150,TRAIL_full,0.22340071553120253,0.2234007155312025,2.7755575615628914e-17,0.16064482487292583,0.1606448248729258,2.7755575615628914e-17
CALCE_CS2,3407,CS2_38,250,TRAIL_full,0.24065080397435776,0.2406508039743577,5.551115123125783e-17,0.18269489731563437,0.1826948973156343,8.326672684688674e-17
CALCE_CS2,3407,CS2_38,350,TRAIL_full,0.2659670247556783,0.2659670247556783,0.0,0.21704376996376873,0.2170437699637687,2.7755575615628914e-17
XJTU_B2,42,B2_3C_battery-1,70,Local_linear_anchor,0.09855256337077993,0.0985525633707799,2.7755575615628914e-17,0.06775529734184765,0.0677552973418476,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-1,130,Local_linear_anchor,0.06588682950653928,0.0658868295065392,8.326672684688674e-17,0.03833781490978287,0.0383378149097828,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-1,190,Local_linear_anchor,0.08455626599527286,0.0845562659952728,5.551115123125783e-17,0.060644005202329154,0.0606440052023291,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-1,70,TRAIL_Lite,0.06590788472058054,0.0659078847205805,4.163336342344337e-17,0.048077225254984556,0.0480772252549845,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-1,130,TRAIL_Lite,0.057491467235557876,0.0574914672355578,7.632783294297951e-17,0.03984344489838447,0.0398434448983844,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-1,190,TRAIL_Lite,0.03358823604238054,0.0335882360423805,3.469446951953614e-17,0.025278855675013628,0.0252788556750136,2.7755575615628914e-17
XJTU_B2,42,B2_3C_battery-1,70,TRAIL_full,0.06866382331216747,0.0686638233121674,6.938893903907228e-17,0.04205010632582181,0.0420501063258218,1.3877787807814457e-17
XJTU_B2,42,B2_3C_battery-1,130,TRAIL_full,0.08044929324559193,0.0804492932455919,2.7755575615628914e-17,0.05371402991755174,0.0537140299175517,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-1,190,TRAIL_full,0.03660156866825597,0.0366015686682559,6.938893903907228e-17,0.02736420565038958,0.0273642056503895,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-10,70,Local_linear_anchor,0.054714418487085546,0.0547144184870855,4.85722573273506e-17,0.033563595190974356,0.0335635951909743,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-10,130,Local_linear_anchor,0.031746488868136594,0.0317464888681365,9.020562075079397e-17,0.023724220522485077,0.023724220522485,7.632783294297951e-17
XJTU_B2,42,B2_3C_battery-10,70,TRAIL_Lite,0.05143729813579214,0.0514372981357921,4.163336342344337e-17,0.03643967562533441,0.0364396756253344,6.938893903907228e-18
XJTU_B2,42,B2_3C_battery-10,130,TRAIL_Lite,0.015137345207511109,0.0151373452075111,8.673617379884035e-18,0.009583757368456455,0.0095837573684564,5.377642775528102e-17
XJTU_B2,42,B2_3C_battery-10,70,TRAIL_full,0.056871720680785914,0.0568717206807859,1.3877787807814457e-17,0.03942479544497552,0.0394247954449755,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-10,130,TRAIL_full,0.007444411606665987,0.0074444116066659,8.673617379884035e-17,0.004262976979007271,0.0042629769790072,7.112366251504909e-17
XJTU_B2,42,B2_3C_battery-11,70,Local_linear_anchor,0.05670025987402122,0.0567002598740212,2.0816681711721685e-17,0.03652269880004499,0.0365226988000449,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-11,70,TRAIL_Lite,0.032810394818997,0.032810394818997,0.0,0.022705825874900356,0.0227058258749003,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-11,70,TRAIL_full,0.024546170003076958,0.0245461700030769,5.898059818321144e-17,0.016509889524491086,0.016509889524491,8.673617379884035e-17
XJTU_B2,42,B2_3C_battery-12,70,Local_linear_anchor,0.06673593942739628,0.0667359394273962,8.326672684688674e-17,0.03968746577736634,0.0396874657773663,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-12,130,Local_linear_anchor,0.0676935854467405,0.0676935854467405,0.0,0.04615905676413138,0.0461590567641313,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-12,190,Local_linear_anchor,0.014775043468307962,0.0147750434683079,6.245004513516506e-17,0.010875002812808298,0.0108750028128082,9.8879238130678e-17
XJTU_B2,42,B2_3C_battery-12,70,TRAIL_Lite,0.023654642819274017,0.023654642819274,1.734723475976807e-17,0.016729509029350068,0.01672950902935,6.591949208711867e-17
XJTU_B2,42,B2_3C_battery-12,130,TRAIL_Lite,0.029352073839130226,0.0293520738391302,2.7755575615628914e-17,0.01827012713860966,0.0182701271386096,5.898059818321144e-17
XJTU_B2,42,B2_3C_battery-12,190,TRAIL_Lite,0.0033032086024077467,0.0033032086024077,4.683753385137379e-17,0.002481808111265133,0.0024818081112651,3.2959746043559335e-17
XJTU_B2,42,B2_3C_battery-12,70,TRAIL_full,0.013035483260435602,0.0130354832604356,1.734723475976807e-18,0.008928223679003337,0.0089282236790033,3.642919299551295e-17
XJTU_B2,42,B2_3C_battery-12,130,TRAIL_full,0.03413641385034802,0.034136413850348,2.0816681711721685e-17,0.021922215956844102,0.0219222159568441,3.469446951953614e-18
XJTU_B2,42,B2_3C_battery-12,190,TRAIL_full,0.011367821195618693,0.0113678211956186,9.367506770274758e-17,0.007678855995079115,0.0076788559950791,1.474514954580286e-17
XJTU_B2,42,B2_3C_battery-13,70,Local_linear_anchor,0.07969757695838706,0.079697576958387,5.551115123125783e-17,0.04884986951718311,0.0488498695171831,1.3877787807814457e-17
XJTU_B2,42,B2_3C_battery-13,130,Local_linear_anchor,0.08281092315350594,0.0828109231535059,4.163336342344337e-17,0.0581623869266154,0.0581623869266154,0.0
XJTU_B2,42,B2_3C_battery-13,190,Local_linear_anchor,0.024179795450027377,0.0241797954500273,7.632783294297951e-17,0.01789039390435583,0.0178903939043558,3.122502256758253e-17
XJTU_B2,42,B2_3C_battery-13,70,TRAIL_Lite,0.06981886943367767,0.0698188694336776,6.938893903907228e-17,0.04160886606890641,0.0416088660689064,6.938893903907228e-18
XJTU_B2,42,B2_3C_battery-13,130,TRAIL_Lite,0.07842843464959925,0.0784284346495992,5.551115123125783e-17,0.05586039660941986,0.0558603966094198,6.245004513516506e-17
XJTU_B2,42,B2_3C_battery-13,190,TRAIL_Lite,0.013523560665496393,0.0135235606654963,9.367506770274758e-17,0.00968707559979152,0.0096870755997915,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-13,70,TRAIL_full,0.057333333199475735,0.0573333331994757,3.469446951953614e-17,0.03236273608801565,0.0323627360880156,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-13,130,TRAIL_full,0.07635015720257882,0.0763501572025788,1.3877787807814457e-17,0.05442254258763222,0.0544225425876322,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-13,190,TRAIL_full,0.017449037342794863,0.0174490373427948,6.245004513516506e-17,0.012514143769703223,0.0125141437697032,2.2551405187698492e-17
XJTU_B2,42,B2_3C_battery-14,70,Local_linear_anchor,0.0586290171794855,0.0586290171794855,0.0,0.03615404614535767,0.0361540461453576,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-14,130,Local_linear_anchor,0.019456575957656246,0.0194565759576562,4.5102810375396984e-17,0.015007826880375235,0.0150078268803752,3.469446951953614e-17
XJTU_B2,42,B2_3C_battery-14,70,TRAIL_Lite,0.03663063444899075,0.0366306344489907,4.85722573273506e-17,0.02439630968274344,0.0243963096827434,3.8163916471489756e-17
XJTU_B2,42,B2_3C_battery-14,130,TRAIL_Lite,0.012086206545905972,0.0120862065459059,7.112366251504909e-17,0.008980349468583823,0.0089803494685838,2.2551405187698492e-17
XJTU_B2,42,B2_3C_battery-14,70,TRAIL_full,0.030754987527219814,0.0307549875272198,1.3877787807814457e-17,0.020548579720265345,0.0205485797202653,4.5102810375396984e-17
XJTU_B2,42,B2_3C_battery-14,130,TRAIL_full,0.011432346001849437,0.0114323460018494,3.642919299551295e-17,0.008774040262238322,0.0087740402622383,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-15,70,Local_linear_anchor,0.0525459180707446,0.0525459180707446,0.0,0.03287775088699645,0.0328777508869964,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-15,130,Local_linear_anchor,0.030936699972627643,0.0309366999726276,4.163336342344337e-17,0.023371584781733377,0.0233715847817333,7.632783294297951e-17
XJTU_B2,42,B2_3C_battery-15,70,TRAIL_Lite,0.17617955173058372,0.1761795517305837,2.7755575615628914e-17,0.10832577577346268,0.1083257757734626,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-15,130,TRAIL_Lite,0.03722572401360203,0.037225724013602,2.7755575615628914e-17,0.02559459142756643,0.0255945914275664,3.122502256758253e-17
XJTU_B2,42,B2_3C_battery-15,70,TRAIL_full,0.1153529005095138,0.1153529005095138,0.0,0.06991760795526533,0.0699176079552653,2.7755575615628914e-17
XJTU_B2,42,B2_3C_battery-15,130,TRAIL_full,0.010379742133668941,0.0103797421336689,4.163336342344337e-17,0.0069113774909112845,0.0069113774909112,8.413408858487514e-17
XJTU_B2,42,B2_3C_battery-2,70,Local_linear_anchor,0.07363322379789623,0.0736332237978962,2.7755575615628914e-17,0.04473483477412297,0.0447348347741229,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-2,130,Local_linear_anchor,0.08531004552382364,0.0853100455238236,4.163336342344337e-17,0.055236377782874255,0.0552363777828742,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-2,190,Local_linear_anchor,0.07151326747377974,0.0715132674737797,4.163336342344337e-17,0.047153222621183204,0.0471532226211832,6.938893903907228e-18
XJTU_B2,42,B2_3C_battery-2,70,TRAIL_Lite,0.04763710287685569,0.0476371028768556,9.020562075079397e-17,0.04005062841847444,0.0400506284184744,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-2,130,TRAIL_Lite,0.04852083564927323,0.0485208356492732,2.7755575615628914e-17,0.033738426285025526,0.0337384262850255,2.7755575615628914e-17
XJTU_B2,42,B2_3C_battery-2,190,TRAIL_Lite,0.05249907098282668,0.0524990709828266,8.326672684688674e-17,0.038855580534253795,0.0388555805342537,9.71445146547012e-17
XJTU_B2,42,B2_3C_battery-2,70,TRAIL_full,0.01502029248365873,0.0150202924836587,3.122502256758253e-17,0.011398452686373657,0.0113984526863736,5.724587470723463e-17
XJTU_B2,42,B2_3C_battery-2,130,TRAIL_full,0.02752119080893388,0.0275211908089338,7.979727989493313e-17,0.016332391398293632,0.0163323913982936,3.122502256758253e-17
XJTU_B2,42,B2_3C_battery-2,190,TRAIL_full,0.07129064667395404,0.071290646673954,4.163336342344337e-17,0.0517827095224076,0.0517827095224076,0.0
XJTU_B2,42,B2_3C_battery-3,70,Local_linear_anchor,0.15395052351159363,0.1539505235115936,2.7755575615628914e-17,0.10962396894065828,0.1096239689406582,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-3,130,Local_linear_anchor,0.08760019258122208,0.087600192581222,8.326672684688674e-17,0.05345134571329931,0.0534513457132993,1.3877787807814457e-17
XJTU_B2,42,B2_3C_battery-3,190,Local_linear_anchor,0.11577998762583125,0.1157799876258312,5.551115123125783e-17,0.08796531189595709,0.087965311895957,9.71445146547012e-17
XJTU_B2,42,B2_3C_battery-3,70,TRAIL_Lite,0.09047526555594841,0.0904752655559484,1.3877787807814457e-17,0.05968117887885482,0.0596811788788548,1.3877787807814457e-17
XJTU_B2,42,B2_3C_battery-3,130,TRAIL_Lite,0.08820727246025069,0.0882072724602506,8.326672684688674e-17,0.06057394008234745,0.0605739400823474,4.85722573273506e-17
XJTU_B2,42,B2_3C_battery-3,190,TRAIL_Lite,0.08462896789121774,0.0846289678912177,4.163336342344337e-17,0.06651785482962927,0.0665178548296292,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-3,70,TRAIL_full,0.07480107262031435,0.0748010726203143,5.551115123125783e-17,0.039564433961318285,0.0395644339613182,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-3,130,TRAIL_full,0.09509718538157834,0.0950971853815783,4.163336342344337e-17,0.059682454373810326,0.0596824543738103,2.7755575615628914e-17
XJTU_B2,42,B2_3C_battery-3,190,TRAIL_full,0.10505612263781042,0.1050561226378104,1.3877787807814457e-17,0.08123941853642465,0.0812394185364246,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-4,70,Local_linear_anchor,0.1085110206602952,0.1085110206602952,0.0,0.08096354985607913,0.0809635498560791,2.7755575615628914e-17
XJTU_B2,42,B2_3C_battery-4,130,Local_linear_anchor,0.046123753201652073,0.046123753201652,7.632783294297951e-17,0.02917780372872252,0.0291778037287225,1.734723475976807e-17
XJTU_B2,42,B2_3C_battery-4,190,Local_linear_anchor,0.0865081500869761,0.0865081500869761,0.0,0.0650652747880169,0.0650652747880169,0.0
XJTU_B2,42,B2_3C_battery-4,70,TRAIL_Lite,0.06430858234273817,0.0643085823427381,6.938893903907228e-17,0.05392459597014516,0.0539245959701451,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-4,130,TRAIL_Lite,0.02608695346145935,0.0260869534614593,4.85722573273506e-17,0.022262352917875566,0.0222623529178755,6.591949208711867e-17
XJTU_B2,42,B2_3C_battery-4,190,TRAIL_Lite,0.037843238923275624,0.0378432389232756,2.0816681711721685e-17,0.025875753375874982,0.0258757533758749,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-4,70,TRAIL_full,0.10450214716829853,0.1045021471682985,2.7755575615628914e-17,0.0722271754660574,0.0722271754660574,0.0
XJTU_B2,42,B2_3C_battery-4,130,TRAIL_full,0.12609016403002649,0.1260901640300264,8.326672684688674e-17,0.0889231207881655,0.0889231207881655,0.0
XJTU_B2,42,B2_3C_battery-4,190,TRAIL_full,0.025165821686602474,0.0251658216866024,7.28583859910259e-17,0.02067935144849669,0.0206793514484966,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-5,70,Local_linear_anchor,0.10347328742457056,0.1034732874245705,5.551115123125783e-17,0.07171072429856644,0.0717107242985664,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-5,130,Local_linear_anchor,0.07861737585119219,0.0786173758511921,8.326672684688674e-17,0.04755052118884397,0.0475505211888439,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-5,190,Local_linear_anchor,0.0836960917749466,0.0836960917749466,0.0,0.06046359154280314,0.0604635915428031,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-5,70,TRAIL_Lite,0.06967850284467104,0.069678502844671,4.163336342344337e-17,0.05409282912511808,0.054092829125118,7.632783294297951e-17
XJTU_B2,42,B2_3C_battery-5,130,TRAIL_Lite,0.051109545350138695,0.0511095453501386,9.71445146547012e-17,0.03777787018882811,0.0377778701888281,1.3877787807814457e-17
XJTU_B2,42,B2_3C_battery-5,190,TRAIL_Lite,0.008473582999113306,0.0084735829991133,6.938893903907228e-18,0.0057801261985890905,0.005780126198589,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-5,70,TRAIL_full,0.06753922278043258,0.0675392227804325,6.938893903907228e-17,0.04573137231350246,0.0457313723135024,6.245004513516506e-17
XJTU_B2,42,B2_3C_battery-5,130,TRAIL_full,0.07728716354668955,0.0772871635466895,4.163336342344337e-17,0.05161420150166194,0.0516142015016619,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-5,190,TRAIL_full,0.03826960290294215,0.0382696029029421,4.85722573273506e-17,0.02847862909441796,0.0284786290944179,6.245004513516506e-17
XJTU_B2,42,B2_3C_battery-6,70,Local_linear_anchor,0.08573854346523156,0.0857385434652315,5.551115123125783e-17,0.05699899798915663,0.0569989979891566,2.7755575615628914e-17
XJTU_B2,42,B2_3C_battery-6,130,Local_linear_anchor,0.08421737774369929,0.0842173777436992,9.71445146547012e-17,0.05430175169524646,0.0543017516952464,6.245004513516506e-17
XJTU_B2,42,B2_3C_battery-6,190,Local_linear_anchor,0.0716395526292414,0.0716395526292414,0.0,0.04880241836897222,0.0488024183689722,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-6,70,TRAIL_Lite,0.05176913467455315,0.0517691346745531,4.85722573273506e-17,0.04306379173293947,0.0430637917329394,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-6,130,TRAIL_Lite,0.049998127283192785,0.0499981272831927,8.326672684688674e-17,0.03941321968251752,0.0394132196825175,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-6,190,TRAIL_Lite,0.008576394424884892,0.0085763944248848,9.194034422677078e-17,0.0070212896293375985,0.0070212896293375,9.8879238130678e-17
XJTU_B2,42,B2_3C_battery-6,70,TRAIL_full,0.07749648649036979,0.0774964864903697,8.326672684688674e-17,0.0444466506391426,0.0444466506391426,0.0
XJTU_B2,42,B2_3C_battery-6,130,TRAIL_full,0.09319293714924341,0.0931929371492434,1.3877787807814457e-17,0.05605925551340694,0.0560592555134069,3.469446951953614e-17
XJTU_B2,42,B2_3C_battery-6,190,TRAIL_full,0.11433940323578114,0.1143394032357811,4.163336342344337e-17,0.08221934776182298,0.0822193477618229,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-7,70,Local_linear_anchor,0.17467927950333884,0.1746792795033388,2.7755575615628914e-17,0.12960275006436045,0.1296027500643604,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-7,130,Local_linear_anchor,0.09715191883662531,0.0971519188366253,1.3877787807814457e-17,0.06423507845611699,0.0642350784561169,9.71445146547012e-17
XJTU_B2,42,B2_3C_battery-7,190,Local_linear_anchor,0.08568745548239362,0.0856874554823936,1.3877787807814457e-17,0.06392254607700151,0.0639225460770015,1.3877787807814457e-17
XJTU_B2,42,B2_3C_battery-7,70,TRAIL_Lite,0.05724551831549925,0.0572455183154992,4.85722573273506e-17,0.046150891915724586,0.0461508919157245,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-7,130,TRAIL_Lite,0.057786595091318185,0.0577865950913181,8.326672684688674e-17,0.047310508223437756,0.0473105082234377,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-7,190,TRAIL_Lite,0.16724055686148015,0.1672405568614801,5.551115123125783e-17,0.09152191802327948,0.0915219180232794,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-7,70,TRAIL_full,0.0741354841330298,0.0741354841330298,0.0,0.04551377737009177,0.0455137773700917,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-7,130,TRAIL_full,0.08385332840505769,0.0838533284050576,8.326672684688674e-17,0.05873224745928476,0.0587322474592847,5.551115123125783e-17
XJTU_B2,42,B2_3C_battery-7,190,TRAIL_full,0.010533853829021713,0.0105338538290217,1.3877787807814457e-17,0.008403507440721186,0.0084035074407211,8.673617379884035e-17
XJTU_B2,42,B2_3C_battery-8,70,Local_linear_anchor,0.0690396392516463,0.0690396392516463,0.0,0.04257469807203952,0.0425746980720395,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-8,130,Local_linear_anchor,0.07067121194084004,0.07067121194084,4.163336342344337e-17,0.04226051597920979,0.0422605159792097,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-8,190,Local_linear_anchor,0.06370390976339976,0.0637039097633997,6.938893903907228e-17,0.04036286520913579,0.0403628652091357,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-8,70,TRAIL_Lite,0.07956415766625485,0.0795641576662548,5.551115123125783e-17,0.05646625703062332,0.0564662570306233,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-8,130,TRAIL_Lite,0.07955919715788377,0.0795591971578837,6.938893903907228e-17,0.05185958398020999,0.0518595839802099,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-8,190,TRAIL_Lite,0.06390269192693854,0.0639026919269385,4.163336342344337e-17,0.04376603501864844,0.0437660350186484,4.163336342344337e-17
XJTU_B2,42,B2_3C_battery-8,70,TRAIL_full,0.07786362398079658,0.0778636239807965,6.938893903907228e-17,0.048029540826933746,0.0480295408269337,4.85722573273506e-17
XJTU_B2,42,B2_3C_battery-8,130,TRAIL_full,0.08785205329763601,0.087852053297636,1.3877787807814457e-17,0.05393296732124019,0.0539329673212401,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-8,190,TRAIL_full,0.07399865259254826,0.0739986525925482,5.551115123125783e-17,0.05049817505904608,0.050498175059046,8.326672684688674e-17
XJTU_B2,42,B2_3C_battery-9,70,Local_linear_anchor,0.0925935025305491,0.0925935025305491,0.0,0.06503893260321927,0.0650389326032192,6.938893903907228e-17
XJTU_B2,42,B2_3C_battery-9,130,Local_linear_anchor,0.05959420806313244,0.0595942080631324,4.163336342344337e-17,0.03857685136642969,0.0385768513664296,9.020562075079397e-17
XJTU_B2,42,B2_3C_battery-9,190,Local_linear_anchor,0.044317006138269714,0.0443170061382697,1.3877787807814457e-17,0.03045004732152613,0.0304500473215261,3.122502256758253e-17
XJTU_B2,42,B2_3C_battery-9,70,TRAIL_Lite,0.013006147350396945,0.0130061473503969,4.5102810375396984e-17,0.009467249767336117,0.0094672497673361,1.734723475976807e-17
XJTU_B2,42,B2_3C_battery-9,130,TRAIL_Lite,0.025839612104430663,0.0258396121044306,6.245004513516506e-17,0.01479356235802662,0.0147935623580266,2.0816681711721685e-17
XJTU_B2,42,B2_3C_battery-9,190,TRAIL_Lite,0.13839009084767112,0.1383900908476711,2.7755575615628914e-17,0.09209776815293641,0.0920977681529364,1.3877787807814457e-17
